id,activity,timestamp,ot:Container,ot:Customer Order,ot:Forklift,ot:Handling Unit,ot:Transport Document,ot:Truck,ot:Vehicle
drive_term_cr1192,Drive to Terminal,2024-02-20T15:32:12+00:00,cr1192#CR moved,,,,,tr5#TR moved,
weigh_cr1192,Weigh,2024-02-20T15:33:34+00:00,cr1192#CR weighted,,fl2#FL weighing,,,,
stock_cr1192,Place in Stock,2024-02-20T15:34:25+00:00,cr1192#CR stored,,fl2#FL moved,,,,
order_crs_td359,Order Empty Containers,2024-02-20T15:37:56+00:00,cr1241#CRs ordered/cr1242#CRs ordered/cr1243#CRs ordered,,,,td359#ordered for TD,,
drive_term_cr1230,Drive to Terminal,2024-02-20T15:59:55+00:00,cr1230#CR moved,,,,,tr6#TR moved,
weigh_cr1230,Weigh,2024-02-20T17:14:30+00:00,cr1230#CR weighted,,fl1#FL weighing,,,,
reg_co363,Register Customer Order,2024-02-20T17:17:34+00:00,,co363#registered CO,,,,,
stock_cr1230,Place in Stock,2024-02-20T17:38:55+00:00,cr1230#CR stored,,fl1#FL moved,,,,
pick_cr1226,Pick Up Empty Container,2024-02-21T07:02:12+00:00,cr1226#CR picked,,,,,,
collect_hu6503,Collect Goods,2024-02-21T07:02:12+00:00,,,,hu6503#HU collected,,,
collect_hu6501,Collect Goods,2024-02-21T07:04:36+00:00,,,,hu6501#HU collected,,,
collect_hu6505,Collect Goods,2024-02-21T07:07:11+00:00,,,,hu6505#HU collected,,,
collect_hu6502,Collect Goods,2024-02-21T07:09:16+00:00,,,,hu6502#HU collected,,,
collect_hu6500,Collect Goods,2024-02-21T07:12:05+00:00,,,,hu6500#HU collected,,,
collect_hu6504,Collect Goods,2024-02-21T07:15:35+00:00,,,,hu6504#HU collected,,,
load_truck_hu6500,Load Truck,2024-02-21T07:41:52+00:00,cr1226#CR laded,,,hu6500#HU loaded,,tr6#TR laded,
load_truck_hu6503,Load Truck,2024-02-21T07:43:52+00:00,cr1226#CR laded,,,hu6503#HU loaded,,tr6#TR laded,
load_truck_hu6502,Load Truck,2024-02-21T07:45:12+00:00,cr1226#CR laded,,,hu6502#HU loaded,,tr6#TR laded,
load_truck_hu6505,Load Truck,2024-02-21T07:46:45+00:00,cr1226#CR laded,,,hu6505#HU loaded,,tr6#TR laded,
load_truck_hu6504,Load Truck,2024-02-21T07:49:48+00:00,cr1226#CR laded,,,hu6504#HU loaded,,tr6#TR laded,
load_truck_hu6501,Load Truck,2024-02-21T07:50:49+00:00,cr1226#CR laded,,,hu6501#HU loaded,,tr6#TR laded,
pick_cr1222,Pick Up Empty Container,2024-02-21T09:27:44+00:00,cr1222#CR picked,,,,,,
collect_hu6508,Collect Goods,2024-02-21T09:27:44+00:00,,,,hu6508#HU collected,,,
collect_hu6507,Collect Goods,2024-02-21T09:28:37+00:00,,,,hu6507#HU collected,,,
collect_hu6509,Collect Goods,2024-02-21T09:32:14+00:00,,,,hu6509#HU collected,,,
drive_term_cr1226,Drive to Terminal,2024-02-21T09:33:33+00:00,cr1226#CR moved,,,,,tr6#TR moved,
weigh_cr1226,Weigh,2024-02-21T09:34:05+00:00,cr1226#CR weighted,,fl1#FL weighing,,,,
collect_hu6511,Collect Goods,2024-02-21T09:34:49+00:00,,,,hu6511#HU collected,,,
create_td360,Create Transport Document,2024-02-21T09:35:27+00:00,,co363#TD created for CO,,,td360#created TD,,
stock_cr1226,Place in Stock,2024-02-21T09:35:58+00:00,cr1226#CR stored,,fl1#FL moved,,,,
collect_hu6510,Collect Goods,2024-02-21T09:36:48+00:00,,,,hu6510#HU collected,,,
collect_hu6506,Collect Goods,2024-02-21T09:37:53+00:00,,,,hu6506#HU collected,,,
load_truck_hu6508,Load Truck,2024-02-21T09:47:51+00:00,cr1222#CR laded,,,hu6508#HU loaded,,tr3#TR laded,
load_truck_hu6510,Load Truck,2024-02-21T09:49:09+00:00,cr1222#CR laded,,,hu6510#HU loaded,,tr3#TR laded,
load_truck_hu6506,Load Truck,2024-02-21T09:52:40+00:00,cr1222#CR laded,,,hu6506#HU loaded,,tr3#TR laded,
load_truck_hu6511,Load Truck,2024-02-21T09:56:54+00:00,cr1222#CR laded,,,hu6511#HU loaded,,tr3#TR laded,
load_truck_hu6507,Load Truck,2024-02-21T09:58:41+00:00,cr1222#CR laded,,,hu6507#HU loaded,,tr3#TR laded,
load_truck_hu6509,Load Truck,2024-02-21T09:59:22+00:00,cr1222#CR laded,,,hu6509#HU loaded,,tr3#TR laded,
create_td361,Create Transport Document,2024-02-21T10:25:36+00:00,,co360#TD created for CO,,,td361#created TD,,
reg_co364,Register Customer Order,2024-02-21T11:29:50+00:00,,co364#registered CO,,,,,
book_vehs_td361,Book Vehicles,2024-02-21T12:43:39+00:00,,,,,td361#VHs booked for TD,,vh80#booked VHs
drive_term_cr1222,Drive to Terminal,2024-02-21T12:51:52+00:00,cr1222#CR moved,,,,,tr3#TR moved,
weigh_cr1222,Weigh,2024-02-21T12:57:41+00:00,cr1222#CR weighted,,fl3#FL weighing,,,,
stock_cr1222,Place in Stock,2024-02-21T12:58:24+00:00,cr1222#CR stored,,fl3#FL moved,,,,
book_vehs_td360,Book Vehicles,2024-02-21T13:17:56+00:00,,,,,td360#VHs booked for TD,,vh82#booked VHs
order_crs_td361,Order Empty Containers,2024-02-21T13:50:53+00:00,cr1247#CRs ordered/cr1248#CRs ordered,,,,td361#ordered for TD,,
order_crs_td360,Order Empty Containers,2024-02-21T14:22:16+00:00,cr1244#CRs ordered/cr1245#CRs ordered/cr1246#CRs ordered,,,,td360#ordered for TD,,
create_td362,Create Transport Document,2024-02-21T15:45:29+00:00,,co361#TD created for CO,,,td362#created TD,,
reg_co365,Register Customer Order,2024-02-21T17:24:22+00:00,,co365#registered CO,,,,,
book_vehs_td362,Book Vehicles,2024-02-21T17:45:13+00:00,,,,,td362#VHs booked for TD,,vh84#booked VHs
pick_cr1224,Pick Up Empty Container,2024-02-22T04:01:45+00:00,cr1224#CR picked,,,,,,
collect_hu6514,Collect Goods,2024-02-22T04:01:45+00:00,,,,hu6514#HU collected,,,
collect_hu6517,Collect Goods,2024-02-22T06:08:46+00:00,,,,hu6517#HU collected,,,
collect_hu6512,Collect Goods,2024-02-22T06:13:01+00:00,,,,hu6512#HU collected,,,
collect_hu6516,Collect Goods,2024-02-22T06:22:44+00:00,,,,hu6516#HU collected,,,
collect_hu6513,Collect Goods,2024-02-22T06:28:12+00:00,,,,hu6513#HU collected,,,
collect_hu6515,Collect Goods,2024-02-22T06:34:36+00:00,,,,hu6515#HU collected,,,
load_truck_hu6517,Load Truck,2024-02-22T06:41:37+00:00,cr1224#CR laded,,,hu6517#HU loaded,,tr5#TR laded,
load_truck_hu6512,Load Truck,2024-02-22T06:49:51+00:00,cr1224#CR laded,,,hu6512#HU loaded,,tr5#TR laded,
to_bay_cr1200,Bring to Loading Bay,2024-02-22T06:52:00+00:00,cr1200#CR brought to bay,,fl3#FL moved,,,,
to_bay_cr1195,Bring to Loading Bay,2024-02-22T06:53:46+00:00,cr1195#CR brought to bay,,fl1#FL moved,,,,
load_truck_hu6515,Load Truck,2024-02-22T06:57:18+00:00,cr1224#CR laded,,,hu6515#HU loaded,,tr5#TR laded,
to_bay_cr1179,Bring to Loading Bay,2024-02-22T06:58:04+00:00,cr1179#CR brought to bay,,fl2#FL moved,,,,
pick_cr1219,Pick Up Empty Container,2024-02-22T07:25:31+00:00,cr1219#CR picked,,,,,,
collect_hu6519,Collect Goods,2024-02-22T07:25:31+00:00,,,,hu6519#HU collected,,,
collect_hu6520,Collect Goods,2024-02-22T07:28:47+00:00,,,,hu6520#HU collected,,,
collect_hu6518,Collect Goods,2024-02-22T07:33:28+00:00,,,,hu6518#HU collected,,,
pick_cr1234,Pick Up Empty Container,2024-02-22T07:53:42+00:00,cr1234#CR picked,,,,,,
collect_hu6522,Collect Goods,2024-02-22T07:53:42+00:00,,,,hu6522#HU collected,,,
collect_hu6526,Collect Goods,2024-02-22T07:54:44+00:00,,,,hu6526#HU collected,,,
load_veh_cr1200,Load to Vehicle,2024-02-22T07:57:06+00:00,cr1200#CR loaded,,fl3#FL moved,,,,vh78#VH laded
load_truck_hu6513,Load Truck,2024-02-22T08:00:38+00:00,cr1224#CR laded,,,hu6513#HU loaded,,tr5#TR laded,
load_truck_hu6516,Load Truck,2024-02-22T08:04:10+00:00,cr1224#CR laded,,,hu6516#HU loaded,,tr5#TR laded,
load_truck_hu6514,Load Truck,2024-02-22T08:05:08+00:00,cr1224#CR laded,,,hu6514#HU loaded,,tr5#TR laded,
drive_term_cr1224,Drive to Terminal,2024-02-22T08:16:10+00:00,cr1224#CR moved,,,,,tr5#TR moved,
load_truck_hu6518,Load Truck,2024-02-22T08:28:15+00:00,cr1219#CR laded,,,hu6518#HU loaded,,tr6#TR laded,
load_truck_hu6520,Load Truck,2024-02-22T08:32:48+00:00,cr1219#CR laded,,,hu6520#HU loaded,,tr6#TR laded,
load_truck_hu6519,Load Truck,2024-02-22T08:34:11+00:00,cr1219#CR laded,,,hu6519#HU loaded,,tr6#TR laded,
drive_term_cr1219,Drive to Terminal,2024-02-22T08:45:52+00:00,cr1219#CR moved,,,,,tr6#TR moved,
collect_hu6524,Collect Goods,2024-02-22T08:57:36+00:00,,,,hu6524#HU collected,,,
collect_hu6525,Collect Goods,2024-02-22T08:58:37+00:00,,,,hu6525#HU collected,,,
to_bay_cr1199,Bring to Loading Bay,2024-02-22T08:58:43+00:00,cr1199#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr1195,Load to Vehicle,2024-02-22T09:01:02+00:00,cr1195#CR loaded,,fl1#FL moved,,,,vh78#VH laded
to_bay_cr1197,Bring to Loading Bay,2024-02-22T09:03:06+00:00,cr1197#CR brought to bay,,fl1#FL moved,,,,
load_veh_cr1199,Load to Vehicle,2024-02-22T09:03:27+00:00,cr1199#CR loaded,,fl3#FL moved,,,,vh78#VH laded
to_bay_cr1204,Bring to Loading Bay,2024-02-22T09:06:14+00:00,cr1204#CR brought to bay,,fl3#FL moved,,,,
weigh_cr1224,Weigh,2024-02-22T09:09:50+00:00,cr1224#CR weighted,,fl2#FL weighing,,,,
load_veh_cr1179,Load to Vehicle,2024-02-22T09:09:50+00:00,cr1179#CR loaded,,fl2#FL moved,,,,vh78#VH laded
load_truck_hu6526,Load Truck,2024-02-22T09:10:30+00:00,cr1234#CR laded,,,hu6526#HU loaded,,tr3#TR laded,
stock_cr1224,Place in Stock,2024-02-22T09:10:39+00:00,cr1224#CR stored,,fl2#FL moved,,,,
to_bay_cr1196,Bring to Loading Bay,2024-02-22T09:12:27+00:00,cr1196#CR brought to bay,,fl2#FL moved,,,,
load_truck_hu6522,Load Truck,2024-02-22T09:13:24+00:00,cr1234#CR laded,,,hu6522#HU loaded,,tr3#TR laded,
load_truck_hu6524,Load Truck,2024-02-22T09:14:39+00:00,cr1234#CR laded,,,hu6524#HU loaded,,tr3#TR laded,
order_crs_td362,Order Empty Containers,2024-02-22T09:15:29+00:00,cr1249#CRs ordered/cr1250#CRs ordered/cr1251#CRs ordered/cr1252#CRs ordered/cr1253#CRs ordered,,,,td362#ordered for TD,,
load_veh_cr1204,Load to Vehicle,2024-02-22T09:15:35+00:00,cr1204#CR loaded,,fl3#FL moved,,,,vh78#VH laded
weigh_cr1219,Weigh,2024-02-22T09:16:18+00:00,cr1219#CR weighted,,fl1#FL weighing,,,,
load_veh_cr1197,Load to Vehicle,2024-02-22T09:16:18+00:00,cr1197#CR loaded,,fl1#FL moved,,,,vh78#VH laded
load_veh_cr1196,Load to Vehicle,2024-02-22T09:17:22+00:00,cr1196#CR loaded,,fl2#FL moved,,,,vh78#VH laded
to_bay_cr1147,Bring to Loading Bay,2024-02-22T09:17:23+00:00,cr1147#CR brought to bay,,fl3#FL moved,,,,
to_bay_cr1202,Bring to Loading Bay,2024-02-22T09:18:28+00:00,cr1202#CR brought to bay,,fl2#FL moved,,,,
load_veh_cr1147,Load to Vehicle,2024-02-22T09:20:26+00:00,cr1147#CR loaded,,fl3#FL moved,,,,vh78#VH laded
stock_cr1219,Place in Stock,2024-02-22T09:20:39+00:00,cr1219#CR stored,,fl1#FL moved,,,,
to_bay_cr1180,Bring to Loading Bay,2024-02-22T09:22:18+00:00,cr1180#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr1202,Load to Vehicle,2024-02-22T09:22:18+00:00,cr1202#CR loaded,,fl2#FL moved,,,,vh78#VH laded
to_bay_cr1203,Bring to Loading Bay,2024-02-22T09:24:04+00:00,cr1203#CR brought to bay,,fl1#FL moved,,,,
to_bay_cr1240,Bring to Loading Bay,2024-02-22T09:26:08+00:00,cr1240#CR brought to bay,,fl2#FL moved,,,,
load_veh_cr1180,Load to Vehicle,2024-02-22T09:27:23+00:00,cr1180#CR loaded,,fl3#FL moved,,,,vh78#VH laded
load_veh_cr1240,Load to Vehicle,2024-02-22T09:28:02+00:00,cr1240#CR loaded,,fl2#FL moved,,,,vh78#VH laded
load_veh_cr1203,Load to Vehicle,2024-02-22T09:31:26+00:00,cr1203#CR loaded,,fl1#FL moved,,,,vh78#VH laded
pick_cr1223,Pick Up Empty Container,2024-02-22T09:44:55+00:00,cr1223#CR picked,,,,,,
collect_hu6523,Collect Goods,2024-02-22T10:00:51+00:00,,,,hu6523#HU collected,,,
load_truck_hu6525,Load Truck,2024-02-22T10:00:51+00:00,cr1234#CR laded,,,hu6525#HU loaded,,tr3#TR laded,
collect_hu6528,Collect Goods,2024-02-22T10:02:17+00:00,,,,hu6528#HU collected,,,
load_truck_hu6523,Load Truck,2024-02-22T10:02:52+00:00,cr1234#CR laded,,,hu6523#HU loaded,,tr3#TR laded,
collect_hu6527,Collect Goods,2024-02-22T10:05:32+00:00,,,,hu6527#HU collected,,,
collect_hu6521,Collect Goods,2024-02-22T10:07:23+00:00,,,,hu6521#HU collected,,,
collect_hu6529,Collect Goods,2024-02-22T10:10:29+00:00,,,,hu6529#HU collected,,,
load_truck_hu6521,Load Truck,2024-02-22T10:10:29+00:00,cr1234#CR laded,,,hu6521#HU loaded,,tr3#TR laded,
load_truck_hu6528,Load Truck,2024-02-22T10:49:59+00:00,cr1223#CR laded,,,hu6528#HU loaded,,tr5#TR laded,
load_truck_hu6529,Load Truck,2024-02-22T10:51:21+00:00,cr1223#CR laded,,,hu6529#HU loaded,,tr5#TR laded,
drive_term_cr1234,Drive to Terminal,2024-02-22T10:51:53+00:00,cr1234#CR moved,,,,,tr3#TR moved,
load_truck_hu6527,Load Truck,2024-02-22T10:53:09+00:00,cr1223#CR laded,,,hu6527#HU loaded,,tr5#TR laded,
weigh_cr1234,Weigh,2024-02-22T10:53:25+00:00,cr1234#CR weighted,,fl1#FL weighing,,,,
stock_cr1234,Place in Stock,2024-02-22T10:55:17+00:00,cr1234#CR stored,,fl1#FL moved,,,,
reg_co366,Register Customer Order,2024-02-22T11:43:26+00:00,,co366#registered CO,,,,,
drive_term_cr1223,Drive to Terminal,2024-02-22T13:03:18+00:00,cr1223#CR moved,,,,,tr5#TR moved,
weigh_cr1223,Weigh,2024-02-22T13:07:01+00:00,cr1223#CR weighted,,fl2#FL weighing,,,,
stock_cr1223,Place in Stock,2024-02-22T13:07:51+00:00,cr1223#CR stored,,fl2#FL moved,,,,
create_td363,Create Transport Document,2024-02-22T15:30:36+00:00,,co366#TD created for CO,,,td363#created TD,,
book_vehs_td363,Book Vehicles,2024-02-22T15:51:44+00:00,,,,,td363#VHs booked for TD,,vh79#booked VHs/vh85#booked VHs
pick_cr1252,Pick Up Empty Container,2024-02-22T15:57:52+00:00,cr1252#CR picked,,,,,,
collect_hu6535,Collect Goods,2024-02-22T15:57:52+00:00,,,,hu6535#HU collected,,,
collect_hu6531,Collect Goods,2024-02-22T17:09:55+00:00,,,,hu6531#HU collected,,,
collect_hu6532,Collect Goods,2024-02-22T17:22:13+00:00,,,,hu6532#HU collected,,,
collect_hu6530,Collect Goods,2024-02-22T17:48:56+00:00,,,,hu6530#HU collected,,,
reg_co367,Register Customer Order,2024-02-22T17:51:34+00:00,,co367#registered CO,,,,,
load_truck_hu6532,Load Truck,2024-02-22T17:59:34+00:00,cr1252#CR laded,,,hu6532#HU loaded,,tr3#TR laded,
pick_cr1225,Pick Up Empty Container,2024-02-22T20:17:34+00:00,cr1225#CR picked,,,,,,
pick_cr1236,Pick Up Empty Container,2024-02-22T21:15:12+00:00,cr1236#CR picked,,,,,,
pick_cr1244,Pick Up Empty Container,2024-02-22T23:41:27+00:00,cr1244#CR picked,,,,,,
collect_hu6549,Collect Goods,2024-02-23T06:59:44+00:00,,,,hu6549#HU collected,,,
load_truck_hu6531,Load Truck,2024-02-23T07:00:50+00:00,cr1252#CR laded,,,hu6531#HU loaded,,tr3#TR laded,
load_truck_hu6535,Load Truck,2024-02-23T07:02:47+00:00,cr1252#CR laded,,,hu6535#HU loaded,,tr3#TR laded,
load_truck_hu6530,Load Truck,2024-02-23T07:07:00+00:00,cr1252#CR laded,,,hu6530#HU loaded,,tr3#TR laded,
collect_hu6541,Collect Goods,2024-02-23T08:00:59+00:00,,,,hu6541#HU collected,,,
load_truck_hu6549,Load Truck,2024-02-23T08:00:59+00:00,cr1244#CR laded,,,hu6549#HU loaded,,tr5#TR laded,
collect_hu6553,Collect Goods,2024-02-23T08:06:49+00:00,,,,hu6553#HU collected,,,
load_truck_hu6541,Load Truck,2024-02-23T08:06:49+00:00,cr1225#CR laded,,,hu6541#HU loaded,,tr6#TR laded,
collect_hu6552,Collect Goods,2024-02-23T08:09:44+00:00,,,,hu6552#HU collected,,,
load_truck_hu6553,Load Truck,2024-02-23T08:09:44+00:00,cr1244#CR laded,,,hu6553#HU loaded,,tr5#TR laded,
collect_hu6545,Collect Goods,2024-02-23T08:11:55+00:00,,,,hu6545#HU collected,,,
load_truck_hu6552,Load Truck,2024-02-23T08:11:55+00:00,cr1244#CR laded,,,hu6552#HU loaded,,tr5#TR laded,
collect_hu6551,Collect Goods,2024-02-23T08:13:08+00:00,,,,hu6551#HU collected,,,
load_truck_hu6545,Load Truck,2024-02-23T08:13:08+00:00,cr1236#CR laded,,,hu6545#HU loaded,,tr1#TR laded,
collect_hu6534,Collect Goods,2024-02-23T08:13:59+00:00,,,,hu6534#HU collected,,,
load_truck_hu6551,Load Truck,2024-02-23T08:13:59+00:00,cr1244#CR laded,,,hu6551#HU loaded,,tr5#TR laded,
collect_hu6546,Collect Goods,2024-02-23T08:21:15+00:00,,,,hu6546#HU collected,,,
load_truck_hu6534,Load Truck,2024-02-23T08:21:15+00:00,cr1252#CR laded,,,hu6534#HU loaded,,tr3#TR laded,
collect_hu6539,Collect Goods,2024-02-23T08:26:25+00:00,,,,hu6539#HU collected,,,
load_truck_hu6546,Load Truck,2024-02-23T08:26:25+00:00,cr1236#CR laded,,,hu6546#HU loaded,,tr1#TR laded,
collect_hu6536,Collect Goods,2024-02-23T08:27:46+00:00,,,,hu6536#HU collected,,,
load_truck_hu6539,Load Truck,2024-02-23T08:27:46+00:00,cr1225#CR laded,,,hu6539#HU loaded,,tr6#TR laded,
collect_hu6548,Collect Goods,2024-02-23T08:31:50+00:00,,,,hu6548#HU collected,,,
load_truck_hu6536,Load Truck,2024-02-23T08:31:50+00:00,cr1225#CR laded,,,hu6536#HU loaded,,tr6#TR laded,
collect_hu6543,Collect Goods,2024-02-23T08:33:49+00:00,,,,hu6543#HU collected,,,
load_truck_hu6548,Load Truck,2024-02-23T08:33:49+00:00,cr1244#CR laded,,,hu6548#HU loaded,,tr5#TR laded,
collect_hu6550,Collect Goods,2024-02-23T08:35:50+00:00,,,,hu6550#HU collected,,,
load_truck_hu6543,Load Truck,2024-02-23T08:35:50+00:00,cr1236#CR laded,,,hu6543#HU loaded,,tr1#TR laded,
collect_hu6542,Collect Goods,2024-02-23T08:36:47+00:00,,,,hu6542#HU collected,,,
load_truck_hu6550,Load Truck,2024-02-23T08:36:47+00:00,cr1244#CR laded,,,hu6550#HU loaded,,tr5#TR laded,
collect_hu6540,Collect Goods,2024-02-23T08:39:59+00:00,,,,hu6540#HU collected,,,
load_truck_hu6542,Load Truck,2024-02-23T08:39:59+00:00,cr1236#CR laded,,,hu6542#HU loaded,,tr1#TR laded,
collect_hu6538,Collect Goods,2024-02-23T08:42:33+00:00,,,,hu6538#HU collected,,,
load_truck_hu6540,Load Truck,2024-02-23T08:42:33+00:00,cr1225#CR laded,,,hu6540#HU loaded,,tr6#TR laded,
collect_hu6544,Collect Goods,2024-02-23T08:46:07+00:00,,,,hu6544#HU collected,,,
load_truck_hu6538,Load Truck,2024-02-23T08:46:07+00:00,cr1225#CR laded,,,hu6538#HU loaded,,tr6#TR laded,
collect_hu6537,Collect Goods,2024-02-23T08:48:39+00:00,,,,hu6537#HU collected,,,
load_truck_hu6544,Load Truck,2024-02-23T08:48:39+00:00,cr1236#CR laded,,,hu6544#HU loaded,,tr1#TR laded,
collect_hu6533,Collect Goods,2024-02-23T08:51:53+00:00,,,,hu6533#HU collected,,,
load_truck_hu6537,Load Truck,2024-02-23T08:51:53+00:00,cr1225#CR laded,,,hu6537#HU loaded,,tr6#TR laded,
collect_hu6547,Collect Goods,2024-02-23T08:53:45+00:00,,,,hu6547#HU collected,,,
load_truck_hu6533,Load Truck,2024-02-23T08:53:45+00:00,cr1252#CR laded,,,hu6533#HU loaded,,tr3#TR laded,
load_truck_hu6547,Load Truck,2024-02-23T08:54:36+00:00,cr1236#CR laded,,,hu6547#HU loaded,,tr1#TR laded,
drive_term_cr1225,Drive to Terminal,2024-02-23T09:59:14+00:00,cr1225#CR moved,,,,,tr6#TR moved,
depart_vh78,Depart,2024-02-23T10:00:00+00:00,cr1147#CR departed/cr1179#CR departed/cr1180#CR departed/cr1195#CR departed/cr1196#CR departed/cr1197#CR departed/cr1199#CR departed/cr1200#CR departed/cr1202#CR departed/cr1203#CR departed/cr1204#CR departed/cr1240#CR departed,,,,td329#TD with CR departure/td338#TD with CR departure/td344#TD with CR departure/td345#TD with CR departure/td346#TD with CR departure/td358#TD with CR departure,,vh78#VH departed
drive_term_cr1252,Drive to Terminal,2024-02-23T10:02:58+00:00,cr1252#CR moved,,,,,tr3#TR moved,
drive_term_cr1244,Drive to Terminal,2024-02-23T10:08:30+00:00,cr1244#CR moved,,,,,tr5#TR moved,
weigh_cr1252,Weigh,2024-02-23T10:09:18+00:00,cr1252#CR weighted,,fl2#FL weighing,,,,
weigh_cr1244,Weigh,2024-02-23T10:10:11+00:00,cr1244#CR weighted,,fl3#FL weighing,,,,
stock_cr1252,Place in Stock,2024-02-23T10:12:35+00:00,cr1252#CR stored,,fl2#FL moved,,,,
stock_cr1244,Place in Stock,2024-02-23T10:13:10+00:00,cr1244#CR stored,,fl3#FL moved,,,,
drive_term_cr1236,Drive to Terminal,2024-02-23T10:47:58+00:00,cr1236#CR moved,,,,,tr1#TR moved,
weigh_cr1236,Weigh,2024-02-23T10:54:29+00:00,cr1236#CR weighted,,fl2#FL weighing,,,,
stock_cr1236,Place in Stock,2024-02-23T10:58:51+00:00,cr1236#CR stored,,fl2#FL moved,,,,
weigh_cr1225,Weigh,2024-02-23T11:00:33+00:00,cr1225#CR weighted,,fl1#FL weighing,,,,
stock_cr1225,Place in Stock,2024-02-23T12:01:36+00:00,cr1225#CR stored,,fl1#FL moved,,,,
order_crs_td363,Order Empty Containers,2024-02-23T13:13:59+00:00,cr1254#CRs ordered/cr1255#CRs ordered/cr1256#CRs ordered,,,,td363#ordered for TD,,
reg_co368,Register Customer Order,2024-02-23T14:27:39+00:00,,co368#registered CO,,,,,
create_td364,Create Transport Document,2024-02-23T17:44:44+00:00,,co364#TD created for CO,,,td364#created TD,,
pick_cr1214,Pick Up Empty Container,2024-02-23T20:16:27+00:00,cr1214#CR picked,,,,,,
collect_hu6555,Collect Goods,2024-02-23T20:16:27+00:00,,,,hu6555#HU collected,,,
pick_cr1248,Pick Up Empty Container,2024-02-24T00:52:52+00:00,cr1248#CR picked,,,,,,
pick_cr1256,Pick Up Empty Container,2024-02-24T02:00:34+00:00,cr1256#CR picked,,,,,,
pick_cr1247,Pick Up Empty Container,2024-02-26T02:26:07+00:00,cr1247#CR picked,,,,,,
collect_hu6562,Collect Goods,2024-02-26T06:18:21+00:00,,,,hu6562#HU collected,,,
to_bay_cr1193,Bring to Loading Bay,2024-02-26T06:20:45+00:00,cr1193#CR brought to bay,,fl2#FL moved,,,,
to_bay_cr1174,Bring to Loading Bay,2024-02-26T06:23:57+00:00,cr1174#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr1193,Load to Vehicle,2024-02-26T06:23:59+00:00,cr1193#CR loaded,,fl2#FL moved,,,,vh79#VH laded
to_bay_cr1161,Bring to Loading Bay,2024-02-26T06:24:50+00:00,cr1161#CR brought to bay,,fl1#FL moved,,,,
to_bay_cr1165,Bring to Loading Bay,2024-02-26T06:29:03+00:00,cr1165#CR brought to bay,,fl2#FL moved,,,,
load_veh_cr1174,Load to Vehicle,2024-02-26T06:30:10+00:00,cr1174#CR loaded,,fl3#FL moved,,,,vh79#VH laded
collect_hu6569,Collect Goods,2024-02-26T06:31:38+00:00,,,,hu6569#HU collected,,,
collect_hu6566,Collect Goods,2024-02-26T06:33:57+00:00,,,,hu6566#HU collected,,,
to_bay_cr1162,Bring to Loading Bay,2024-02-26T06:34:41+00:00,cr1162#CR brought to bay,,fl3#FL moved,,,,
collect_hu6568,Collect Goods,2024-02-26T06:44:14+00:00,,,,hu6568#HU collected,,,
load_veh_cr1165,Load to Vehicle,2024-02-26T06:47:19+00:00,cr1165#CR loaded,,fl2#FL moved,,,,vh79#VH laded
collect_hu6554,Collect Goods,2024-02-26T06:48:52+00:00,,,,hu6554#HU collected,,,
load_veh_cr1162,Load to Vehicle,2024-02-26T06:49:40+00:00,cr1162#CR loaded,,fl3#FL moved,,,,vh79#VH laded
load_veh_cr1161,Load to Vehicle,2024-02-26T06:51:41+00:00,cr1161#CR loaded,,fl1#FL moved,,,,vh79#VH laded
collect_hu6560,Collect Goods,2024-02-26T06:52:05+00:00,,,,hu6560#HU collected,,,
to_bay_cr1149,Bring to Loading Bay,2024-02-26T06:54:26+00:00,cr1149#CR brought to bay,,fl2#FL moved,,,,
load_veh_cr1149,Load to Vehicle,2024-02-26T06:56:08+00:00,cr1149#CR loaded,,fl2#FL moved,,,,vh79#VH laded
to_bay_cr1148,Bring to Loading Bay,2024-02-26T06:56:46+00:00,cr1148#CR brought to bay,,fl3#FL moved,,,,
to_bay_cr1189,Bring to Loading Bay,2024-02-26T06:57:11+00:00,cr1189#CR brought to bay,,fl1#FL moved,,,,
to_bay_cr1215,Bring to Loading Bay,2024-02-26T06:59:45+00:00,cr1215#CR brought to bay,,fl2#FL moved,,,,
load_truck_hu6554,Load Truck,2024-02-26T07:00:13+00:00,cr1214#CR laded,,,hu6554#HU loaded,,tr1#TR laded,
